datetime	lat	long	alt	vel_x	vel_y	vel_z	acc_x	elevation	source	location	vehicle	device	freq	sig_strength	sig_strength_Dbm		
08:52.5	33.15187517	-116.660609	54.02514648	8.667517662	-8.62010479	-0.544647336		54.02514648	1	2	0	0	470.309	-16.301031	-64.39258719		
08:54.9	33.15206548	-116.660821	54.60644531	8.944314003	-8.294960976	0.141824186		54.60644531	1	2	0	0	470.309	-17.123606	-65.22009764		
08:57.3	33.15226946	-116.661064	55.29040527	9.320685387	-10.15580368	0.806873441		55.29040527	1	2	0	0	470.309	-16.436058	-64.52842435		
08:59.8	33.15248541	-116.6613642	55.11022949	10.14386272	-12.68179512	-0.725994766		55.11022949	1	2	0	0	470.309	-14.190718	-62.26961231		
09:02.2	33.15266093	-116.6616197	54.44750977	4.414224625	-5.040025234	0.405117929		54.44750977	1	2	0	0	470.309	-17.807156	-65.90774894		
09:04.6	33.15267526	-116.6616608	55.42675781	-2.469999075	2.154613733	-0.574459612		55.42675781	1	2	0	0	470.309	-18.281654	-66.38509392		
09:07.0	33.15256427	-116.6614767	54.46630859	-7.548279762	11.41067791	-0.156318948		54.46630859	1	2	0	0	470.309	-18.317278	-66.42093167		
09:09.4	33.15240001	-116.6611938	54.9642334	-7.499550819	8.684741974	-0.179150686		54.9642334	1	2	0	0	470.309	-13.197017	-61.2699491		
09:11.7	33.15223128	-116.6609424	55.22058105	-9.199110031	11.71138382	-0.369108796		55.22058105	1	2	0	0	470.309	-15.142538	-63.22714323		
09:14.1	33.15202323	-116.6605915	55.17858887	-9.624547958	14.69965076	-0.25557825		55.17858887	1	2	0	0	470.309	-17.10671	-65.20310026		
09:16.5	33.15182655	-116.6601954	55.16064453	-9.465681076	16.0621357	-0.277380943		55.16064453	1	2	0	0	470.309	-20.438854	-68.55523712		
09:18.9	33.15159472	-116.6597961	55.58703613	-13.43680477	12.11070347	-0.022853188		55.58703613	1	2	0	0	470.309	-15.896048	-63.98517429		
09:21.3	33.15127929	-116.6595466	56.11669922	-15.58048534	8.492848396	-0.347848535		56.11669922	1	2	0	0	470.309	-15.523537	-63.61042822		
09:23.7	33.1509445	-116.6593489	55.17285156	-16.21879005	5.287343979	-0.317420244		55.17285156	1	2	0	0	470.309	-15.126895	-63.21140637		
09:26.1	33.15059786	-116.6592664	56.12646484	-15.54979801	1.494700789	-0.018883787		56.12646484	1	2	0	0	470.309	-17.428728	-65.52705037		
09:28.5	33.1502575	-116.6592223	56.59460449	-17.43781853	2.66872716	-0.235517502		56.59460449	1	2	0	0	470.309	-18.350691	-66.45454515		
09:30.9	33.14987475	-116.6590745	56.26843262	-18.25517654	7.43858242	-0.10282293		56.26843262	1	2	0	0	470.309	-18.595467	-66.7007898		
09:33.2	33.14946978	-116.6589237	56.05859375	-19.47088814	4.432935238	0.058693457		56.05859375	1	2	0	0	470.309	-17.444008	-65.54242205		
09:35.6	33.14907642	-116.6588009	56.55456543	-16.70820808	5.691004276	-0.094557799		56.55456543	1	2	0	0	470.309	-15.670474	-63.75824684		
09:38.0	33.14873727	-116.6586098	56.09130859	-15.05208588	8.609560013	0.079275034		56.09130859	1	2	0	0	470.309	-13.142859	-61.21546615		
09:40.4	33.14840867	-116.658397	55.95227051	-16.06742859	7.141659737	0.27764222		55.95227051	1	2	0	0	470.309	-17.450647	-65.54910088		
09:42.8	33.14806677	-116.658195	56.3848877	-14.90403748	9.274347305	0.170808852		56.3848877	1	2	0	0	470.309	-17.787504	-65.88797902		
09:45.2	33.14777425	-116.6578891	56.29675293	-11.3457346	14.1383543	-0.1984438		56.29675293	1	2	0	0	470.309	-16.693203	-64.78711222		
09:47.7	33.14755511	-116.6574852	55.53601074	-9.779993057	16.19470787	0.347618341		55.53601074	1	2	0	0	470.309	-17.056097	-65.15218358		
09:50.2	33.14734578	-116.6570329	56.31945801	-8.704963684	17.19480133	0.160263494		56.31945801	1	2	0	0	470.309	-16.710264	-64.80427558		
09:52.7	33.1471582	-116.6565622	56.9576416	-8.479022026	17.48256683	0.031991959		56.9576416	1	2	0	0	470.309	-15.984594	-64.07425156		
09:55.1	33.1469877	-116.6561154	57.87548828	-8.252480507	16.73971367	-0.334154069		57.87548828	1	2	0	0	470.309	-14.544477	-62.62549386		
09:57.5	33.14680919	-116.6557028	57.39575195	-8.509972572	15.82547569	-0.463557094		57.39575195	1	2	0	0	470.309	-17.303371	-65.40094123		
09:59.8	33.14663994	-116.655295	56.6953125	-6.952408314	16.07132339	-0.116234563		56.6953125	1	2	0	0	470.309	-15.481966	-63.5686078		
10:02.2	33.14658696	-116.6548674	56.18432617	0.527836919	16.78980064	-0.129638985		56.18432617	1	2	0	0	470.309	-15.305574	-63.39115744		
10:04.6	33.14659824	-116.6544454	56.26940918	-0.970866024	15.66432953	0.871007681		56.26940918	1	2	0	0	470.309	-16.747177	-64.84141006		
10:07.0	33.1464795	-116.6540993	57.79394531	-9.846569061	12.52124023	-0.24981539		57.79394531	1	2	0	0	470.309	-16.8417	-64.9365002		
10:09.4	33.14622585	-116.6537877	56.97888184	-13.84839344	11.5074749	-0.205491796		56.97888184	1	2	0	0	470.309	-14.070573	-62.14874644		
10:11.8	33.14590779	-116.6535138	56.4786377	-16.4830246	10.24050808	-0.040482637		56.4786377	1	2	0	0	470.309	-17.475908	-65.57451345		
10:14.2	33.14562503	-116.6531834	56.36621094	-8.5023489	15.55940819	0.078796312		56.36621094	1	2	0	0	470.309	-18.170847	-66.27362208		
10:16.6	33.14551486	-116.6527503	56.10241699	-5.006844997	16.84241295	-0.015946088		56.10241699	1	2	0	0	470.309	-14.96943	-63.05299658		
10:19.0	33.14541483	-116.6523059	56.14819336	-4.842916965	17.96203613	0.148423418		56.14819336	1	2	0	0	470.309	-16.694376	-64.78829226		
10:21.3	33.14531083	-116.6519461	60.82019043	-2.542588949	7.838088036	3.875067949		60.82019043	1	2	0	0	470.309	-16.93111	-65.02644666		
10:23.7	33.14530346	-116.6518682	70.14941406	0.191209272	0.121064626	3.928696632		70.14941406	1	2	0	0	470.309	-18.17131	-66.27408786		
10:26.1	33.14531369	-116.6518719	79.11193848	-0.000952448	-0.050669838	3.884963751		79.11193848	1	2	0	0	470.309	-16.445299	-64.53772079		
10:28.5	33.1453107	-116.6518704	88.3972168	-0.371433347	-0.090003408	3.890792608		88.3972168	1	2	0	0	470.309	-16.911612	-65.00683167		
10:30.9	33.14531154	-116.6518704	98.17651367	-0.240736917	-0.067343861	3.886523485		98.17651367	1	2	0	0	470.309	-16.743645	-64.83785687		
10:33.3	33.14531072	-116.6518689	103.87854	-0.330295801	0.091559544	-0.419214696		103.87854	1	2	0	0	470.309	-16.792439	-64.88694363		
10:35.7	33.14531121	-116.6518688	102.4932861	-1.64830339	1.200287223	-0.368946552		102.4932861	1	2	0	0	470.309	-17.783953	-65.88440672		
10:38.1	33.14519484	-116.6517559	102.2276611	-9.046821594	7.428250313	-0.081630453		102.2276611	1	2	0	0	470.309	-18.140284	-66.2428757		
10:40.5	33.14496546	-116.651513	102.1748047	-12.4158659	11.07403469	-0.017949194		102.1748047	1	2	0	0	470.309	-15.773768	-63.86216061		
10:42.9	33.14483424	-116.6513438	102.6340332	-1.475157499	2.903226137	-0.02098587		102.6340332	1	2	0	0	470.309	-15.690375	-63.77826725		
10:45.3	33.14489159	-116.6513528	102.5283203	5.804624557	-3.961461067	0.061429515		102.5283203	1	2	0	0	470.309	-18.077448	-66.17966269		
10:47.7	33.145027	-116.6515411	102.0987549	5.533724308	-10.26084995	-0.111367837		102.0987549	1	2	0	0	470.309	-14.429638	-62.50996583		
10:50.1	33.14513349	-116.6518406	101.9949951	4.226956367	-12.35224724	0.25619629		101.9949951	1	2	0	0	470.309	-16.675913	-64.76971848		
10:52.5	33.14522655	-116.6521775	101.8271484	4.414745808	-13.30006218	-0.033259094		101.8271484	1	2	0	0	470.309	-15.515574	-63.60241744		
10:54.9	33.14536586	-116.652485	101.2287598	9.239150047	-10.13092232	0.19691667		101.2287598	1	2	0	0	470.309	-14.724112	-62.80620667		
10:57.2	33.14559498	-116.6526976	101.2036133	11.92386627	-7.314131737	-0.388401896		101.2036133	1	2	0	0	470.309	-16.940125	-65.03551575		
10:59.6	33.14589716	-116.6527726	100.895752	13.62467194	-1.067852974	-0.088566847		100.895752	1	2	0	0	470.309	-15.964492	-64.05402895		
11:02.1	33.14616565	-116.6528684	100.8609619	11.30535793	-5.967634678	0.167525768		100.8609619	1	2	0	0	470.309	-16.138586	-64.22916752		
11:04.5	33.1464008	-116.6530417	100.956543	9.773849487	-7.565935135	0.673584223		100.956543	1	2	0	0	470.309	-17.614902	-65.71434141		
11:06.9	33.14661244	-116.6532416	101.1556396	9.891607285	-8.323763847	0.369928151		101.1556396	1	2	0	0	470.309	-14.247012	-62.32624407		
11:09.3	33.14683517	-116.6534516	101.6610107	10.63354683	-8.323531151	-0.322090209		101.6610107	1	2	0	0	470.309	-17.189194	-65.28607916		
11:11.7	33.14707683	-116.6536626	101.3687744	11.5180788	-8.376868248	0.073101632		101.3687744	1	2	0	0	470.309	-14.970057	-63.05362734		
11:14.1	33.14733861	-116.6538695	100.859375	12.74928761	-8.54272747	-0.133816421		100.859375	1	2	0	0	470.309	-16.568764	-64.66192658		
11:16.5	33.14762283	-116.6541044	101.4904785	12.70514107	-9.521710396	-0.797677755		101.4904785	1	2	0	0	470.309	-17.130642	-65.22717585		
11:18.8	33.14786287	-116.6543518	101.421875	9.851511955	-9.773282051	0.242328361		101.421875	1	2	0	0	470.309	-17.180185	-65.27701611		
11:21.2	33.14805626	-116.6545911	102.0921631	8.561910629	-9.337341309	-0.264977217		102.0921631	1	2	0	0	470.309	-17.63538	-65.73494228		
11:23.6	33.14824051	-116.6548265	101.3735352	8.311635971	-9.328473091	0.289722562		101.3735352	1	2	0	0	470.309	-17.195267	-65.2921886		
11:26.0	33.14844078	-116.6550423	101.0159912	9.192140579	-7.831803322	0.150812402		101.0159912	1	2	0	0	470.309	-16.611403	-64.70482142		
11:28.4	33.14864351	-116.6552339	100.9091797	9.045290947	-7.117307186	0.134622395		100.9091797	1	2	0	0	470.309	-13.833027	-61.90977516		
11:30.8	33.14883059	-116.6554031	101.5899658	8.247527122	-6.397972107	0.10581886		101.5899658	1	2	0	0	470.309	-18.297091	-66.40062355		
11:33.2	33.14900558	-116.6555618	102.2641602	7.701062679	-6.349514008	-0.45308736		102.2641602	1	2	0	0	470.309	-16.901667	-64.996827		
11:35.5	33.14919762	-116.6557237	101.8288574	10.96267414	-5.846489906	-0.122227989		101.8288574	1	2	0	0	470.309	-16.361361	-64.45327917		
11:37.9	33.1493825	-116.6558685	101.2416992	4.994514465	-6.066243649	0.115443088		101.2416992	1	2	0	0	470.309	-19.27491	-67.38430946		
11:40.4	33.14945674	-116.656058	101.3361816	2.459188223	-8.441606522	0.01466071		101.3361816	1	2	0	0	470.309	-17.072695	-65.16888117		
11:42.9	33.14952682	-116.6563033	100.8406982	3.783909798	-9.75128746	0.051489003		100.8406982	1	2	0	0	470.309	-13.178541	-61.25136225		
11:45.3	33.14961838	-116.6565399	101.081543	4.43370676	-9.325409889	0.062171429		101.081543	1	2	0	0	470.309	-14.40421	-62.48438526		
11:47.7	33.14972993	-116.6567913	101.3686523	5.438489437	-10.40271664	0.032031208		101.3686523	1	2	0	0	470.309	-16.397638	-64.48977383		
11:50.0	33.14982671	-116.6570771	100.854248	4.860720158	-11.80752945	0.309848607		100.854248	1	2	0	0	470.309	-15.977203	-64.06681622		
11:52.4	33.14996415	-116.6573525	101.0299072	6.198562622	-10.22072411	0.191108033		101.0299072	1	2	0	0	470.309	-18.409945	-66.51415467		
11:54.8	33.15007791	-116.6576338	100.7285156	4.289759636	-11.94874287	-0.180236399		100.7285156	1	2	0	0	470.309	-15.887559	-63.97663435		
11:57.3	33.15017905	-116.6579685	100.7976074	4.582095623	-12.65591049	0.181532979		100.7976074	1	2	0	0	470.309	-16.731255	-64.82539253		
11:59.7	33.15027842	-116.6582644	100.6275635	4.907289505	-10.59685707	0.138575688		100.6275635	1	2	0	0	470.309	-14.614202	-62.69563721		
12:02.1	33.15043368	-116.6584903	100.8624268	8.319802284	-6.998604774	0.194227874		100.8624268	1	2	0	0	470.309	-15.611819	-63.69923991		
12:04.5	33.15063007	-116.6586501	100.8234863	9.842499733	-6.610770226	0.129699141		100.8234863	1	2	0	0	470.309	-18.438871	-66.54325423		
12:06.9	33.15086003	-116.6588288	101.243042	10.9733181	-7.597137928	-0.458861172		101.243042	1	2	0	0	470.309	-15.373212	-63.45920127		
12:09.3	33.15109654	-116.6590205	100.350708	10.54975986	-6.919995785	0.516217113		100.350708	1	2	0	0	470.309	-16.946817	-65.0422479		
12:11.8	33.15131702	-116.6591828	101.1506348	9.532029152	-5.718161583	0.034921445		101.1506348	1	2	0	0	470.309	-16.822088	-64.91677053		
12:14.1	33.15152874	-116.6593252	101.3203125	9.70566082	-5.660898209	-0.139172494		101.3203125	1	2	0	0	470.309	-14.454115	-62.53458969		
12:16.5	33.15174667	-116.6594768	100.9801025	10.06815147	-6.238624573	-0.001503268		100.9801025	1	2	0	0	470.309	-17.129322	-65.22584793		
12:18.9	33.1519591	-116.659612	100.9238281	9.575942993	-4.988873959	0.129584089		100.9238281	1	2	0	0	470.309	-14.647899	-62.72953639		
12:21.3	33.15216176	-116.6597439	101.0554199	9.74233532	-6.014448166	0.134982824		101.0554199	1	2	0	0	470.309	-15.470557	-63.55713034		
12:23.8	33.15238834	-116.6599162	100.9819336	10.90052128	-7.331366062	0.015564624		100.9819336	1	2	0	0	470.309	-14.916357	-62.99960514		
12:26.2	33.15262382	-116.6601036	100.9581299	10.74135494	-6.953493595	-0.056965224		100.9581299	1	2	0	0	470.309	-16.414028	-64.50626217		
12:28.6	33.15286469	-116.6602753	100.8256836	11.1764183	-6.560535908	-0.050851595		100.8256836	1	2	0	0	470.309	-15.564692	-63.65183015		
12:31.0	33.15309616	-116.6604259	100.7403564	10.25906372	-5.640376568	0.185489744		100.7403564	1	2	0	0	470.309	-14.578362	-62.65958217		
12:33.4	33.15331974	-116.6605675	101.1557617	10.28128624	-5.748999119	0.000491295		101.1557617	1	2	0	0	470.309	-16.805357	-64.89993914		
12:35.8	33.15354465	-116.6607232	100.9418945	9.086526871	-6.744733334	-0.109912269		100.9418945	1	2	0	0	470.309	-16.25462	-64.34589772		
12:38.2	33.15366828	-116.6609155	101.006958	3.356637716	-7.105252743	0.310167462		101.006958	1	2	0	0	470.309	-18.590313	-66.69560488		
12:40.6	33.15369578	-116.661092	101.2445068	-0.439376652	-6.841588974	-0.221427307		101.2445068	1	2	0	0	470.309	-17.714058	-65.81409235		
12:43.0	33.15366806	-116.6612727	100.7397461	-2.289074659	-7.992763042	-0.236989453		100.7397461	1	2	0	0	470.309	-16.400166	-64.492317		
12:45.4	33.1536228	-116.6614772	100.9243164	-1.873371959	-7.983708858	0.092521653		100.9243164	1	2	0	0	470.309	-17.771032	-65.87140819		
12:47.8	33.15359024	-116.6616711	101.3895264	-1.732307196	-7.519066334	-0.010482657		101.3895264	1	2	0	0	470.309	-14.440808	-62.52120285		
12:50.2	33.15354347	-116.6618335	101.526123	-3.575570345	-1.937437177	0.458754182		101.526123	1	2	0	0	470.309	-14.740568	-62.82276141		
12:52.6	33.15340153	-116.6617389	101.7762451	-9.260720253	8.246203423	-0.438205123		101.7762451	1	2	0	0	470.309	-17.503174	-65.60194304		
12:54.9	33.1531563	-116.6614551	101.3527832	-13.07035065	13.08979034	-0.232375458		101.3527832	1	2	0	0	470.309	-12.737684	-60.8078601		
12:57.3	33.1528672	-116.6611005	100.7359619	-13.67862511	11.5076313	0.449079633		100.7359619	1	2	0	0	470.309	-17.038107	-65.13408564		
12:59.7	33.15259909	-116.6608833	101.1712646	-12.58461857	5.313970566	-0.035088539		101.1712646	1	2	0	0	470.309	-16.292839	-64.38434603		
13:02.1	33.15232297	-116.6608055	101.6361084	-13.82041168	0.983569264	0.020708095		101.6361084	1	2	0	0	470.309	-16.109941	-64.20035065		
13:04.6	33.15200173	-116.6608056	101.4768066	-15.1534729	-0.597060978	-0.116080023		101.4768066	1	2	0	0	470.309	-16.782337	-64.87678102		
13:07.0	33.15166708	-116.6608143	101.6739502	-15.44509125	-0.258949697	-0.230617821		101.6739502	1	2	0	0	470.309	-16.293472	-64.38498283		
13:09.4	33.15131376	-116.6608148	101.8924561	-15.83326626	0.162312299	-0.400422454		101.8924561	1	2	0	0	470.309	-13.824198	-61.90089319		
13:11.9	33.15096725	-116.6608149	101.1166992	-15.33795166	0.000423699	0.146998078		101.1166992	1	2	0	0	470.309	-16.730774	-64.82490864		
13:14.3	33.15065167	-116.6608413	101.2304688	-13.67414761	-2.27613759	-0.031060532		101.2304688	1	2	0	0	470.309	-16.998652	-65.09439391		
13:16.7	33.1503756	-116.660927	100.9400635	-10.51726818	-5.852054596	0.374658942		100.9400635	1	2	0	0	470.309	-15.116324	-63.20077194		
13:19.1	33.15018869	-116.6610948	101.2506104	-7.440919399	-7.447408676	-0.164433911		101.2506104	1	2	0	0	470.309	-16.542068	-64.63507041		
13:21.5	33.15001663	-116.6612769	100.8670654	-8.711659431	-2.865264177	0.141642034		100.8670654	1	2	0	0	470.309	-19.356316	-67.4662039		
13:24.0	33.14981249	-116.6612216	101.2817383	-9.640030861	6.792134762	-0.2171987		101.2817383	1	2	0	0	470.309	-16.991852	-65.08755311		
13:26.4	33.14957827	-116.6609667	100.7602539	-11.20035553	11.73549175	-0.148179889		100.7602539	1	2	0	0	470.309	-15.327116	-63.4128287		
13:28.8	33.14931991	-116.6606453	100.7005615	-12.32533455	12.44782734	-0.183628365		100.7005615	1	2	0	0	470.309	-17.71752	-65.81757512		
13:31.2	33.14905368	-116.6603274	100.7202148	-12.5400362	11.94541931	0.046255339		100.7202148	1	2	0	0	470.309	-16.824936	-64.91963562		
13:33.6	33.14878487	-116.6600374	101.230835	-13.00964165	9.441200256	0.178583905		101.230835	1	2	0	0	470.309	-18.827187	-66.93390012		
13:36.0	33.14849868	-116.6599179	100.9366455	-13.11836052	-0.246641859	-0.041676115		100.9366455	1	2	0	0	470.309	-14.848227	-62.93106636		
13:38.4	33.14822832	-116.6599018	101.5760498	-11.49158382	4.995836258	0.233241707		101.5760498	1	2	0	0	470.309	-15.778381	-63.86680129		
13:40.8	33.14797804	-116.6596981	101.4188232	-11.87515259	10.33148956	-0.154697552		101.4188232	1	2	0	0	470.309	-17.54447	-65.64348682		
13:43.3	33.14770026	-116.6593963	101.1462402	-12.66264248	12.01677132	0.045353219		101.1462402	1	2	0	0	470.309	-17.703846	-65.80381908		
13:45.8	33.14742843	-116.6590751	101.1154785	-12.14707088	11.53018475	-0.034793135		101.1154785	1	2	0	0	470.309	-13.917241	-61.99449445		
13:48.7	33.14710788	-116.6589223	101.4598389	-12.28412056	-1.068152905	-0.156363383		101.4598389	1	2	0	0	470.309	-16.585464	-64.67872678		
13:49.6	33.14700309	-116.6589525	101.4035645	-11.96888542	-4.622707367	-0.314182878		101.4035645	1	2	0	0	596.309	-33.850349	-86.76240227		
13:51.2	33.14686863	-116.6590133	100.8105469	-8.724681854	0.302089065	0.338145107		100.8105469	1	2	0	0	470.309	-13.663276	-61.73900566		
13:53.7	33.14670684	-116.6588557	100.9494629	-1.553097367	10.53806305	-0.175586358		100.9494629	1	2	0	0	470.309	-15.903099	-63.99226759		
13:56.2	33.14674873	-116.6584853	101.598999	4.735574245	16.04578018	-0.446221679		101.598999	1	2	0	0	470.309	-14.184323	-62.26317894		
13:58.7	33.14688888	-116.6580129	100.7198486	6.810983658	18.87340927	-0.088541828		100.7198486	1	2	0	0	470.309	-15.613407	-63.70083744		
14:01.2	33.14703623	-116.6575216	101.7667236	5.73499155	16.76298332	0.157692909		101.7667236	1	2	0	0	470.309	-16.861673	-64.95659304		
14:03.6	33.14712307	-116.657129	102.1699219	1.431787848	15.09106159	0.141825184		102.1699219	1	2	0	0	470.309	-15.252803	-63.33806982		
14:06.1	33.1471101	-116.6567275	100.4831543	0.827854335	14.83674145	0.778214693		100.4831543	1	2	0	0	470.309	-16.132933	-64.2234806		
14:08.4	33.14711893	-116.6564977	102.0300293	0.38061583	3.819932461	-0.957299113		102.0300293	1	2	0	0	470.309	-15.976539	-64.06614823		
14:10.8	33.14714522	-116.6565325	100.4897461	3.845606089	-3.796825647	0.268775463		100.4897461	1	2	0	0	470.309	-14.483695	-62.56434717		
14:13.2	33.14730059	-116.6565847	100.7357178	10.52672005	-1.482838154	0.052756138		100.7357178	1	2	0	0	470.309	-14.545534	-62.6265572		
14:15.6	33.14757616	-116.6566204	100.4796143	15.10316849	-0.674110889	-0.014449406		100.4796143	1	2	0	0	470.309	-15.420671	-63.50694503		
14:18.0	33.14786656	-116.6565957	101.0059814	12.06005859	0.048677236	-0.415509164		101.0059814	1	2	0	0	470.309	-18.645376	-66.75099826		
14:20.3	33.1481256	-116.6566589	94.88366699	12.10844612	-4.902353764	-2.027655125		94.88366699	1	2	0	0	470.309	-16.589233	-64.6825184		
14:22.7	33.1483652	-116.6566591	91.01367188	10.93989754	0.051198348	-0.501581967		91.01367188	1	2	0	0	470.309	-17.387743	-65.48581946		
14:25.1	33.1485637	-116.6567679	85.78894043	6.797540188	-6.36866045	-2.235372305		85.78894043	1	2	0	0	470.309	-19.503313	-67.61408288		
14:27.5	33.14861729	-116.6568588	78.2409668	-0.487306088	-0.429179519	-3.304043055		78.2409668	1	2	0	0	470.309	-16.527882	-64.62079929		
14:29.8	33.14859947	-116.656859	70.35571289	-0.344701797	0.065002568	-2.919263124		70.35571289	1	2	0	0	470.309	-17.348867	-65.4467102		
14:32.2	33.14860738	-116.6569326	62.2409668	-1.281153798	-6.299641132	-2.796002626		62.2409668	1	2	0	0	470.309	-17.78686	-65.88733116		
14:34.6	33.14858656	-116.6570111	57.09350586	1.325414658	-4.084355354	-1.893898606		57.09350586	1	2	0	0	470.309	-18.517292	-66.62214575		
14:37.0	33.14870781	-116.6571069	54.96618652	7.785808086	-3.606339931	-1.262946129		54.96618652	1	2	0	0	470.309	-16.732542	-64.82668725		
14:39.4	33.14884998	-116.6572139	52.98583984	4.797403336	-4.081208229	-0.078847706		52.98583984	1	2	0	0	470.309	-19.140554	-67.24914732		
14:41.9	33.14893729	-116.6573441	51.85461426	3.204066038	-4.680122375	0.062692672		51.85461426	1	2	0	0	470.309	-19.191832	-67.30073299		
14:44.3	33.14895204	-116.6574115	49.41601563	-0.965969682	-0.639728129	-1.842624187		49.41601563	1	2	0	0	470.309	-15.573961	-63.66115477		
14:46.8	33.14894317	-116.6574337	42.69763184	0.878640532	-1.609951377	-2.790158749		42.69763184	1	2	0	0	470.309	-19.634779	-67.74633767		
14:49.2	33.14896215	-116.6574606	35.44372559	0.964643538	-1.151870012	-3.028539658		35.44372559	1	2	0	0	470.309	-18.950632	-67.05808579		
14:51.6	33.14899798	-116.6575104	28.26611328	2.535756111	-3.524382353	-2.85351634		28.26611328	1	2	0	0	470.309	-16.579311	-64.67253687		
14:54.0	33.14904632	-116.6576009	25.32409668	1.617532253	-3.173133135	-0.597568929		25.32409668	1	2	0	0	470.309	-19.132746	-67.24129248		
14:56.5	33.14907186	-116.6576567	25.60449219	1.474579096	-1.551295161	-0.07964009		25.60449219	1	2	0	0	470.309	-16.164059	-64.25479335		
14:58.9	33.14908676	-116.6576682	25.77429199	-0.360802293	0.322468072	-0.162227526		25.77429199	1	2	0	0	470.309	-14.46926	-62.54982556		
15:01.3	33.14908667	-116.6576629	24.07763672	0.120263517	-0.236804187	-1.669395804		24.07763672	1	2	0	0	470.309	-16.626087	-64.71959352		
15:03.7	33.14908776	-116.6576655	20.80310059	0.006685857	-0.091180071	-1.893339992		20.80310059	1	2	0	0	470.309	-17.368294	-65.46625376		
15:06.1	33.14909414	-116.6576702	18.58007813	1.31970036	-0.641849697	-0.216975495		18.58007813	1	2	0	0	470.309	-15.971117	-64.0606937		
15:08.5	33.14911316	-116.6576955	18.09973145	1.709090948	-2.394340515	-1.250717163		18.09973145	1	2	0	0	470.309	-15.248528	-63.33376917		
15:10.9	33.14913749	-116.6577382	17.54260254	-0.329762548	-0.100613728	-0.097592093		17.54260254	1	2	0	0	470.309	-17.033321	-65.12927093		
15:13.3	33.14912257	-116.6577353	16.0859375	-0.301991493	-0.501917362	-0.424010366		16.0859375	1	2	0	0	470.309	-15.292682	-63.37818809		
15:15.7	33.14916155	-116.6577447	15.10571289	2.541223288	-0.511416137	-0.108921543		15.10571289	1	2	0	0	470.309	-18.081844	-66.18408506		
15:18.1	33.14918697	-116.6577475	14.50622559	-0.271743268	0.095386721	-0.556682348		14.50622559	1	2	0	0	470.309	-15.834198	-63.92295319		
15:20.5	33.14918635	-116.657745	12.41308594	0.805452287	-0.369890541	-1.034978867		12.41308594	1	2	0	0	470.309	-16.225374	-64.31647624		
15:22.9	33.14919147	-116.6577432	8.278808594	0.212364361	0.120932817	-1.924401522		8.278808594	1	2	0	0	470.309	-18.457832	-66.56232899		
15:25.3	33.14919759	-116.6577583	6.647460938	0.344984412	-0.449559838	-0.985868514		6.647460938	1	2	0	0	470.309	-19.090763	-67.19905758		
15:27.7	33.14920411	-116.6577661	5.753417969	1.384083271	-1.136181116	-0.006566622		5.753417969	1	2	0	0	470.309	-16.48435	-64.5770061		
15:30.1	33.14922284	-116.6577956	5.92956543	0.331112742	-0.927667737	-0.069852166		5.92956543	1	2	0	0	470.309	-14.018754	-62.09661652		
15:32.5	33.14925546	-116.6578328	5.872314453	1.96715498	-1.068597078	0.031684712		5.872314453	1	2	0	0	470.309	-19.260975	-67.37029085		
15:34.9	33.14927436	-116.6578442	5.857910156	0.60932374	-0.089059748	-0.355869859		5.857910156	1	2	0	0	470.309	-16.807312	-64.90190587		
15:37.3	33.14927589	-116.657845	5.412475586	0.71319133	-0.803339362	0.009873596		5.412475586	1	2	0	0	470.309	-18.085295	-66.18755677		
15:39.7	33.1493029	-116.6578684	4.826660156	1.387153268	-1.191164494	-0.112469621		4.826660156	1	2	0	0	470.309	-15.196135	-63.28106181		
15:42.1	33.14933275	-116.6578981	4.916259766	1.53747189	-1.306846261	-0.004462838		4.916259766	1	2	0	0	470.309	-20.776182	-68.89458909		
15:44.5	33.14936555	-116.6579298	4.498168945	1.614875913	-1.401763797	0.019503627		4.498168945	1	2	0	0	470.309	-18.335279	-66.43904067		
15:46.9	33.14939393	-116.657965	4.263793945	1.614984989	-1.362562895	-0.06220055		4.263793945	1	2	0	0	470.309	-17.252802	-65.35006881		
15:49.4	33.14943071	-116.6580068	3.935913086	1.607179165	-1.55409193	-0.027388815		3.935913086	1	2	0	0	470.309	-18.353281	-66.45715069		
15:51.8	33.14945372	-116.6580329	3.62121582	0.872170269	-0.540233314	-0.318218857		3.62121582	1	2	0	0	470.309	-14.789319	-62.87180491		
15:54.1	33.14947905	-116.6580525	3.414916992	1.881792068	-1.265051842	-0.129638687		3.414916992	1	2	0	0	470.309	-17.876003	-65.97700902		
15:56.5	33.1495071	-116.6580729	3.216430664	1.750887752	-1.066115379	0.050925218		3.216430664	1	2	0	0	470.309	-14.784801	-62.86725981		
15:58.9	33.14953717	-116.6580995	3.015380859	1.049741268	-1.048004508	-0.005804506		3.015380859	1	2	0	0	470.309	-13.452518	-61.52698311		
16:01.3	33.14955671	-116.6581284	2.647705078	1.168933511	-1.036476374	-0.127705514		2.647705078	1	2	0	0	470.309	-17.522451	-65.62133571		
16:03.7	33.14958542	-116.658151	2.363647461	2.07611227	-1.452478647	-0.117743485		2.363647461	1	2	0	0	470.309	-18.70385	-66.8098231		
16:06.1	33.14962855	-116.6581806	2.387084961	0.86096561	-0.632453561	-0.483113855		2.387084961	1	2	0	0	470.309	-18.488161	-66.59283997		
